Twitter_User_Name,Twitter_Account,Twitter_User_Description,Tweet_id,Tweet_created_at,Tweet_text,char_count,word_count,question_count,exclamation_count,hashtag_count,mention_count,link_count,polarity,subjectivity,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pron_ratio,unique_word_ratio,stopword_count
JenanFh,Jenan_FH,I'm Jenan from Syria /IT Engineer /who cares if one more light goes out Well We Do- #MakeChesterProud  #FuckDepression,1071030562876477442,2018-12-07 13:15:59,"b""RT @AidenHatfield: I'd like to give a quick shout to all those that are suffering in silence with their mental health!\n\nWe're now a world f\xe2\x80\xa6""",156.0,25.0,0.0,1.0,0.0,1.0,0.0,0.11666666666666665,0.35,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.9393939393939394,5.0
JenanFh,Jenan_FH,I'm Jenan from Syria /IT Engineer /who cares if one more light goes out Well We Do- #MakeChesterProud  #FuckDepression,1071030007282237440,2018-12-07 13:13:47,b'RT @AidenHatfield: Here is the very first snippet of my debut single \xf0\x9f\x99\x82\n\nI have one birthday request... please re-tweet this \xf0\x9f\x96\xa4\n\nThe single c\xe2\x80\xa6',188.0,23.0,0.0,0.0,0.0,1.0,0.0,0.060714285714285714,0.28730158730158734,0.25,0.14285714285714285,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.8947368421052632,3.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1072660950174576640,2018-12-12 01:14:34,b'Day 8 is in the books. #20DayMentalWellnessChallenge https://t.co/pSEejfS2FC',79.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,3.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1072568427389292550,2018-12-11 19:06:55,b'Am I the only one who was nervous that the President and Sen. Schumer were going to need to be separated? #OvalOfficeOctagon',127.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12,0.08,0.0,0.08,0.9130434782608695,5.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1072233258765705225,2018-12-10 20:55:04,"b'Yesterday, Day 6, might have been the most fulfilling day so far of the challenge. I didn\xe2\x80\x99t post, and I didn\xe2\x80\x99t read\xe2\x80\xa6 https://t.co/CjKIVaFLMB'",176.0,23.0,0.0,0.0,0.0,0.0,1.0,0.3,0.75,0.13333333333333333,0.0,0.03333333333333333,0.1,0.06666666666666667,0.75,4.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1072182749161754624,2018-12-10 17:34:22,"b'So, I was in the grocery store, and as I approached the checkout counter, the young lady/checker was noticeably gid\xe2\x80\xa6 https://t.co/jhWBHuWv1m'",154.0,21.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,0.25,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.8620689655172413,5.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1071554723596124160,2018-12-08 23:58:49,"b'I wish Day 5 had fallen on a workday. My office needs to be decluttered.  But, oh well!  Tomorrow is going to be tr\xe2\x80\xa6 https://t.co/UK6Wps07yy'",154.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.125,0.1875,0.0,0.0,0.03125,0.9375,5.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1071200151039954944,2018-12-08 00:29:52,b'Day #4 of the challenge. Don\xe2\x80\x99t mind my cracked screen. Those are my folks. #20DayMentalWellnessChallenge https://t.co/ZyhItSQN3N',142.0,16.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.13043478260869565,0.08695652173913043,0.0,0.0,0.13043478260869565,0.9565217391304348,2.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1071042849825845248,2018-12-07 14:04:49,b'I don\xe2\x80\x99t always stick around until the end of the show. Today was an easy exception to make.  @ellamai @GMA https://t.co/wEPd6i30iz',144.0,21.0,0.0,0.0,0.0,2.0,1.0,0.43333333333333335,0.8333333333333334,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.11538461538461539,0.0,0.9642857142857143,4.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1070876679017508866,2018-12-07 03:04:30,b'35-degree night in NY.  Perfect night for Day 3 of the challenge. #20DayMentalWellnessChallenge https://t.co/qD7QXbEKIf',122.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.23809523809523808,0.0,0.047619047619047616,0.0,0.0,0.9473684210526315,4.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1070458582074830849,2018-12-05 23:23:08,b'You know what...this was a really useful exercise. How often do we just stop and think about things we\xe2\x80\x99re grateful\xe2\x80\xa6 https://t.co/gRKXvc2Iqu',164.0,21.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.12,0.12,0.04,0.12,0.12,0.90625,2.0
T.J. Holmes,tjholmes,Southern boy who made his way to NY. Living the dream at @GMA/@ABC News until my real dream comes true: getting elected governor of Arkansas.,1070370265669033990,2018-12-05 17:32:12,b'I\xe2\x80\x99m at an airport. Only able to read the close captioning of George W. Bush\xe2\x80\x99s eulogy. Just reading it and watching\xe2\x80\xa6 https://t.co/d3w3tZWE9j',175.0,22.0,0.0,0.0,0.0,0.0,1.0,0.25,0.8125,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.8857142857142857,5.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072670897188888576,2018-12-12 01:54:05,b'I\xe2\x80\x99m so sorry to hear this!! Sounds like she did live a long and amazing life saying prayers for you and your family\xe2\x80\xa6 https://t.co/f1N12wDJNB',165.0,24.0,0.0,2.0,0.0,0.0,1.0,-0.0237215909090909,0.7,0.10714285714285714,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.14285714285714285,0.9117647058823529,5.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072670658100936704,2018-12-12 01:53:08,"b'We still that mad about the loss to the Cowboys, huh https://t.co/7198SH8FCJ'",79.0,12.0,0.0,0.0,0.0,0.0,1.0,-0.625,1.0,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.0,0.9375,3.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072649090415108096,2018-12-12 00:27:26,b'That\xe2\x80\x99s the goal. I ask myself that now... so it won\xe2\x80\x99t hurt when I ask after it\xe2\x80\x99s too late. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/0lsSnxmvP8',183.0,21.0,0.0,0.0,0.0,0.0,1.0,-0.3,0.6,0.11538461538461539,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.7073170731707317,3.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072602582089121794,2018-12-11 21:22:38,b'NeilMed Sinus Rinse https://t.co/rOGRtoMOar',46.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072537455277105152,2018-12-11 17:03:50,b'I\xe2\x80\x99m lucky to have HIM!! https://t.co/rmtlCtx5W0',61.0,6.0,0.0,2.0,0.0,0.0,1.0,0.5208333333333333,0.8333333333333334,0.0,0.2,0.1,0.0,0.0,1.0,1.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072533374051463168,2018-12-11 16:47:37,b'Well tell me how to say it then https://t.co/19mLOyeDu2',58.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.1,0.2,1.0,2.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072532750136172544,2018-12-11 16:45:08,b'Def didn\xe2\x80\x99t... @thomasdrayton did that on his  own!! https://t.co/I5DwrCupDt',89.0,9.0,0.0,2.0,0.0,1.0,1.0,0.9375,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,1.0,1.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072532374322405376,2018-12-11 16:43:39,b'Not sure. I have my Dr Appt for it today! \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd https://t.co/ygdvjoZthW',101.0,12.0,0.0,1.0,0.0,0.0,1.0,-0.3125,0.8888888888888888,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0,0.2,0.9130434782608695,2.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072531932255264769,2018-12-11 16:41:53,b'Thank you\xe2\x9d\xa4\xef\xb8\x8f https://t.co/qwtESXyJ4Q',60.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0
Alex Holley,AlexHolleyFOX29,Emmy-nominated Co-host of Good Day Philly! I'm #FallingforPhilly Follow&Tweet me and u might end up on TV :) https://t.co/bqs39zLUlp,1072531832829329409,2018-12-11 16:41:30,b'Aw man those allergies will get to ya! Lol https://t.co/ffB061kIE8',69.0,10.0,0.0,1.0,0.0,0.0,1.0,0.8,0.7,0.3333333333333333,0.16666666666666666,0.0,0.0,0.08333333333333333,1.0,1.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1072557368691564544,2018-12-11 18:22:58,b'- Les Beekeepers (\xc3\xa0 Paris) https://t.co/geIUZP0SS0 https://t.co/zf33ipnihY',84.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7857142857142857,0.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1070966141491671040,2018-12-07 09:00:00,b'Vienna!  Eddie\xe2\x80\x99s coming back with the brand new show WUNDERBAR - tickets on sale here: https://t.co/ah53H4Zwh4 \n\n-\xe2\x80\xa6 https://t.co/MwYXBRMHFp',166.0,18.0,0.0,1.0,0.0,0.0,2.0,0.06818181818181818,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.8064516129032258,2.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1070754438711791616,2018-12-06 18:58:46,"b""RT @UNICEF_uk: This little girl is being treated for malnutrition at a Unicef-supported hospital in Sa'ana, Yemen. Over 400,000 severely ma\xe2\x80\xa6""",154.0,21.0,0.0,0.0,0.0,1.0,0.0,-0.1875,0.5,0.2222222222222222,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,1.0,4.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1070517357087383552,2018-12-06 03:16:41,b'PERTH! Eddie\xe2\x80\x99s new show will be coming your way as part of the Wunderbar World Tour!\n\nPre-Sale Tickets are on sale\xe2\x80\xa6 https://t.co/OWfGk8jlqy',166.0,21.0,0.0,2.0,0.0,0.0,1.0,0.13636363636363635,0.45454545454545453,0.2,0.04,0.04,0.0,0.04,0.9117647058823529,3.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1069572005517828096,2018-12-03 12:40:12,"b'Paris! Une message d\xe2\x80\x99Eddie pour vous! - Les Beekeepers https://t.co/geIUZP0SS0\n*Attention, comme le spectacle, le c\xe2\x80\xa6 https://t.co/HRerlHwJZd'",166.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.0,0.8,0.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1069516592793481216,2018-12-03 09:00:01,b'#Sweden! The WUNDERBAR show in Stockholm has sold out but if you missed out don\xe2\x80\x99t fret! 2nd show is now on sale! -\xe2\x80\xa6 https://t.co/rJW7eGHM5F',164.0,24.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.1724137931034483,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.8787878787878788,4.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1068489909189644288,2018-11-30 13:00:20,b'London! We\xe2\x80\x99ve managed to sneak in a few more work in progress gigs (in English) just before Eddie heads to Paris to\xe2\x80\xa6 https://t.co/UhrLBq86TE',165.0,23.0,0.0,1.0,0.0,0.0,1.0,0.09999999999999999,0.19999999999999998,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.8181818181818182,7.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1068429426717794304,2018-11-30 09:00:00,b'#HUNGARY! Eddie\xe2\x80\x99s new show will be coming your way as part of the Wunderbar World Tour - Tickets on sale here!\xe2\x80\xa6 https://t.co/0ZjuerAdMD',160.0,22.0,0.0,2.0,1.0,0.0,1.0,0.13636363636363635,0.45454545454545453,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.9354838709677419,3.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1068247872045502464,2018-11-29 20:58:34,b'I am proud to once again be reading at the Unicef Christmas Concert. A great evening for a great cause! Buy your ti\xe2\x80\xa6 https://t.co/XipfyrHCeG',154.0,24.0,0.0,1.0,0.0,0.0,1.0,0.8666666666666667,0.8333333333333334,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.1111111111111111,0.9354838709677419,5.0
Eddie Izzard,eddieizzard,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",1068083396394475521,2018-11-29 10:05:00,b'BELGIUM! WUNDERBAR is coming your way to Antwerp and Brussels!  Tickets are on sale NOW! Antwerp Tix:\xe2\x80\xa6 https://t.co/y3c84tydiR',140.0,18.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.96,4.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072709361653280769,2018-12-12 04:26:56,"b""@BugHunterSam @mightystickbug @transmogrify_ @thepainspace I'm guessing it's private? I've seen a recent flourish i\xe2\x80\xa6 https://t.co/GQDpJcKp7g""",154.0,15.0,1.0,0.0,0.0,4.0,1.0,0.0,0.3125,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.92,2.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072709158762205184,2018-12-12 04:26:08,"b""@zebra_ballerina Our health system is fine until you need it long-term, repetitively. Then it's a mess. Treatment p\xe2\x80\xa6 https://t.co/BhJOkWBG5l""",154.0,19.0,0.0,0.0,0.0,1.0,1.0,-0.002777777777777768,0.30833333333333335,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.9642857142857143,4.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072708142234923009,2018-12-12 04:22:05,"b'RT @chroniclifeofem: (TW: suicide)\nIn my local Ehlers Danlos community, we lost two beautiful souls this past week because of this. Read th\xe2\x80\xa6'",155.0,22.0,0.0,0.0,0.0,1.0,0.0,-0.037500000000000006,0.5625,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.0,0.10714285714285714,0.9629629629629629,1.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072707828043808768,2018-12-12 04:20:50,"b""RT @cazkilljoy: I have 16.5 hours to get a team of strangers to understand my puzzle pieces and I still don't understand them all that well\xe2\x80\xa6""",154.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20689655172413793,0.10344827586206896,0.0,0.034482758620689655,0.1724137931034483,0.90625,5.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072707811077873666,2018-12-12 04:20:46,b'RT @cazkilljoy: I have no way of knowing if the team evaluating me knows anything about Ehlers-Danlos or pudendal neuralgia or any of the o\xe2\x80\xa6',154.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1724137931034483,0.10344827586206896,0.034482758620689655,0.0,0.13793103448275862,0.9,4.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072707788013416448,2018-12-12 04:20:41,"b'RT @cazkilljoy: Over the next 2 days, a disability support service agency run by the state where I live is going to be medically evaluating\xe2\x80\xa6'",154.0,25.0,0.0,0.0,0.0,1.0,0.0,0.04545454545454545,0.16666666666666666,0.2857142857142857,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.9655172413793104,5.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072706519970377728,2018-12-12 04:15:38,"b'RT @QMULBartsTheLon: Ehlers-Danlos Syndrome is a highly disabling illness causing severe daily pain, visits to A&amp;E, vomiting &amp; rapid heart\xe2\x80\xa6'",161.0,20.0,0.0,0.0,0.0,1.0,0.0,0.08,0.27,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.0,0.9259259259259259,4.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072706309663817728,2018-12-12 04:14:48,"b'RT @zelandica: The current treatment of many of us NZ Ehlers Danlos syndromes patients needs to change, and fast. \xf0\x9f\x98\xa5\xf0\x9f\x98\xad\n#HumanRights #LifeOrDe\xe2\x80\xa6'",185.0,21.0,0.0,0.0,2.0,1.0,0.0,0.2333333333333333,0.5,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.8823529411764706,5.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072706267951521792,2018-12-12 04:14:38,"b""RT @scorpiospoonie: i dislocated my shoulder in my sleep and now it's so sore and painful any time i move. i never get used to hearing the\xe2\x80\xa6""",153.0,27.0,0.0,0.0,0.0,1.0,0.0,-0.7,0.9,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.875,6.0
Asher Wolf,Asher_Wolf,Cryptoparty founder. Amnesty award winner. Mutant network node herder. Crone. Falling comet https://t.co/cjkgACvPtG,1072706241376411649,2018-12-12 04:14:32,b'RT @Rebecca17648843: So I went to a new orthopedist today. For the first time I wasn\xe2\x80\x99t questioned about the fact my hips dislocate. It gets\xe2\x80\xa6',165.0,25.0,0.0,0.0,0.0,1.0,0.0,0.19318181818181818,0.3939393939393939,0.3,0.06666666666666667,0.1,0.03333333333333333,0.13333333333333333,0.875,6.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072639091320217600,2018-12-11 23:47:42,b'I think the @NRA social media team has a Colorado contact high. \xe2\x80\x9cCertification is not a registry; the department ke\xe2\x80\xa6 https://t.co/HugL3dxIw2',165.0,21.0,0.0,0.0,0.0,1.0,1.0,0.09666666666666666,0.30333333333333334,0.2916666666666667,0.125,0.08333333333333333,0.0,0.0,0.8666666666666667,5.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072635502677901312,2018-12-11 23:33:27,"b'RT @teamtrace: Many Americans might not realize how the NRA has worked to dilute the authority of local lawmakers. But in 45 states, cities\xe2\x80\xa6'",154.0,24.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.0,0.0,0.9642857142857143,5.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072623516166615041,2018-12-11 22:45:49,"b'RT @shannonrwatts: Gun saleswoman highlights domestic abuse victim who shot an intimate partner, but neglects to mention that the presence\xe2\x80\xa6'",153.0,20.0,0.0,0.0,0.0,1.0,0.0,0.041666666666666664,0.25,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.0,0.043478260869565216,1.0,2.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072623499783667716,2018-12-11 22:45:45,"b'RT @shannonrwatts: Seventy. F*cking. Eight. \xf0\x9f\x91\x91 \n\nKeep your mouth off of Nancy Pelosi - for her age, for her approach, and for her gender. An\xe2\x80\xa6'",171.0,25.0,0.0,0.0,0.0,1.0,0.0,-0.6,0.8,0.18181818181818182,0.06060606060606061,0.0,0.0,0.12121212121212122,0.8484848484848485,5.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072623456003465222,2018-12-11 22:45:34,b'RT @shannonrwatts: Gun violence survivors included in @TIME\xe2\x80\x99s person of the year: The Guardians. https://t.co/uflQUJiIKB #MDPolitics',146.0,16.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.9565217391304348,4.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072623379906260995,2018-12-11 22:45:16,b'RT @shannonrwatts: Sad to hear @dbongino lost his job this week at @NRA TV due to their financial hardships \xf0\x9f\x8e\xbb \xf0\x9f\x92\xad \xf0\x9f\x99\x8f https://t.co/iYNlFtm4NR',185.0,23.0,0.0,0.0,0.0,3.0,1.0,-0.20833333333333334,0.4583333333333333,0.28,0.08,0.04,0.0,0.08,0.8611111111111112,2.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072620284585361413,2018-12-11 22:32:58,"b""RT @gdouban: We've been pressing for weeks to obtain a copy of the police report from the night a Hoover police officer fatally shot 21-yea\xe2\x80\xa6""",154.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26666666666666666,0.1,0.0,0.03333333333333333,0.03333333333333333,0.9032258064516129,7.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072620046458019842,2018-12-11 22:32:02,b'RT @TaranaBurke: Thank you @AyannaPressley for speaking up about #CyntoiaBrown when so many politicians are silent. https://t.co/nvo50Cebja',142.0,17.0,0.0,0.0,1.0,2.0,1.0,0.25,0.3,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,1.0,1.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072617138928697352,2018-12-11 22:20:28,b'Narrator: It wasn\xe2\x80\x99t. https://t.co/BnvKVbGYNn',58.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,1.0,1.0
Shannon Watts,shannonrwatts,"Founder of @MomsDemand, grassroots army of @Everytown fighting to end gun violence. Working to elect women. Rated Fx by the NRA since 2012. Book out May 2019.",1072609339985289217,2018-12-11 21:49:29,"b'In a year in which America experienced horrific shootings, Politifact is giving its \xe2\x80\x9cLie of the Year\xe2\x80\x9d award to \xe2\x80\x9cthe\xe2\x80\xa6 https://t.co/s4bd3x7XHu'",187.0,21.0,0.0,0.0,0.0,0.0,1.0,-0.09999999999999998,0.95,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.0,0.08695652173913043,0.7714285714285715,7.0
Kate White,katemwhite,NYTimes bestselling author of career books and suspense novels. Professional speaker. Former editor-in-chief of Cosmo. Champion of gutsy women everywhere.,1072630609053331456,2018-12-11 23:14:00,"b'Almost all of you said you found this photo curious instead of creepy last week, but many of you also brought up th\xe2\x80\xa6 https://t.co/R30TE06bFJ'",154.0,24.0,0.0,0.0,0.0,0.0,1.0,-0.024999999999999994,0.6416666666666667,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.15384615384615385,0.8709677419354839,3.0
Kate White,katemwhite,NYTimes bestselling author of career books and suspense novels. Professional speaker. Former editor-in-chief of Cosmo. Champion of gutsy women everywhere.,1072257399715639296,2018-12-10 22:31:00,"b'Do you like your thrillers really, really dark? Here are some very naughty ideas for your reading list! https://t.co/PxYOXFVVyT'",130.0,19.0,1.0,1.0,0.0,0.0,1.0,-0.19687500000000002,0.7,0.17391304347826086,0.0,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.9130434782608695,1.0
